title,state,region,source_type,source_url,ingredient_count,step_count,ingredients,instructions
Akki Roti Recipe | Masala Akki Rotti - Karnataka Style,Karnataka,South,web,https://hebbarskitchen.com/akki-roti-recipe-masala-akki-rotti/,13,15,"2 cup rice flour, 1 carrot, 0.5 cucumber, 0.5 onion, 4 tbsp dill leaves sabsige soppu, 2 tbsp coriander, 3 chilli, 1 inch ginger, few curry leaves, 1 tsp cumin, 0.5 tsp salt, warm water, oil","1. Take rice flour in a large bowl. 2. Add carrot, cucumber, onion, dill leaves, coriander, ginger, chilli and curry leaves. 3. Add cumin and salt. 4. Squeeze and mix well to release moisture from the vegetables. 5. Add warm water little by little and prepare a soft dough. 6. Grease butter paper with oil. You can alternatively use a banana leaf for traditional flavour. 7. Take a ball sized dough. Place on the butter paper and start patting gently. 8. Grease your hands with oil for easy patting. 9. Spread evenly to make a thin roti. 10. Place the butter paper upside down on hot tawa. 11. Press slightly and cook for few seconds. 12. Slowly remove the butter paper. 13. Spread little oil for uniform roasting. 14. Flip and roast both sides till they are cooked well. 15. Finally, Akki Rotti Recipe is ready to enjoy with spicy chutney."
Alasanda Vada (Black Eyed Pea Fritters),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/alasanda-vada-recipe-lobia-vada-baked-and-fried-recipes/,10,13,"1 cup black eyed peas, 0.25 teaspoon turmeric, 1.5 tablespoon rice flour, 1.5 teaspoon ginger garlic paste, 2 green chilies, 1 teaspoon cumin, 0.25 cup coriander leaves, 0.25 cup onions, 0.625 cup Oil, 0.41666666666666663 teaspoon salt","1. Wash & soak alasandalu for 4 hours. Rinse and drain water thoroughly. 2. Add them to a grinder jar along with salt and ginger garlic. 3. Grind to a coarse paste, splashing little water only if required. Test by shaping some batter to a vada. If it does not bind or hold shape, add a few tablespoons of the batter to the grinder and make a smooth paste and mix it well with the rest. 4. Make sure there are no whole lentils left without getting crushed as they can burst while frying the vadas. 5. Transfer this batter to a mixing bowl. Add all the other ingredients - onions, coriander leaves, rice flour (optional), green chilies and cumin seeds. Mix together well. Taste test and add more salt if required. 6. Pour oil to a deep pan and heat it on a medium flame until hot. 7. Grease a cling wrap or a plastic sheet or a parchment paper. You can also grease your hands and shape them in your palms directly. 8. Take small portions of the batter and place them on the greased sheet or hand. Shape to balls and flatten them to thick vadas/ patties. 9. Test if the oil is hot by dropping a small portion of the batter to the hot oil. It should sizzle and rise to the surface without turning brown. If the batter sinks, it means the oil is not ready to fry yet. So heat it a little longer. 10. Gently transfer the vadas to the hot oil. Do not touch them for 3 mins, let them fry on a medium heat. Do not crowd the pan, fry only as many as your kadai and oil can accommodate. 11. Later turn them to the other side and fry until golden and crisp. Remove to a cooling rack. Make sure the oil is hot but not smoking hot before you add the next batch of alasanda vada. 12. Place the shaped vadas in the air fryer basket or rack. Air fry for 10 mins at 180 C or 350 F. 13. Turn them to the other side and air fry for another 6 to 7 mins. Adjust the time as needed depending on your air fryer. They will turn hard if you over fry them. Once done brush the hot air fried alasandalu vada with oil or ghee."
Allam Pachadi (Ginger Pickle),Andhra Pradesh,South,web,https://www.indianhealthyrecipes.com/allam-pachadi/,13,11,"25 grams Ginger, 0.25 tsp turmeric powder, 1 grams tamarind, 62.5 grams jaggery, 6 tbsp Red chili powder, Salt, 1 tbsp fenugreek seeds, 2 sprig curry leaves, 1 tsp mustard, 9 ml oil, 2 red chilies, garlic, 1 Pinch hing","1. Wash ginger under running water to remove mud and dirt. Peel off the skin if desired. Dry it for some time or overnight on an absorbent paper or cloth. 2. Soak tamarind in boiled and cooled water till we need it. Do not use lot of water, it must be just enough to soak the tamarind, so that we get a thick paste. 3. Dry roast 1 tbsp. Fenugreek seeds and powder them to fine powder. Set aside only 1 tbsp. powder to use. 4. Chop ginger to bite sized pieces and fry them on a medium flame till they turn slightly golden in little oil, for 3 to 4 minutes. Cool these completely 5. Blend it in a mixer to a smooth paste without adding water. Do not let the blender heat up. 6. Squeeze filter the tamarind pulp to remove impurities. We need thick tamarind paste, if it is thin, then boil the filtered tamarind to thicken. 7. All the ingredients need to be cool at this stage. Add the tamarind pulp, red chili powder, turmeric and salt to the ginger mix. Blend well again. 8. Add jaggery and blend again. Do not add the sweetener before you blend all the other ingredients well since this will thicken the mix and the mixer becomes loaded. Check the taste of the pickle now, it has to taste sour, sweet, hot and spicy. Adjust any taste as needed. 9. To finish off add methi powder and mix. 10. Heat the rest of the oil in a pan, add mustard and garlic. Add curry leaves, red chilies and hing. fry till the leaves turn crisp. Off the stove. Add the ginger pickle to the seasoning and mix well in the hot pan. 11. Cool completely and store allam pachadi in a glass bottle."
Almond Jaggery Burfi Sweet,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/almond-burfi-using-coconut-palm-sugar-or-jaggery/,6,7,"1.5 cups almonds, 1.25 cups jaggery, 0.25 cup water, 0.125 teaspoon green cardamom powder, 1 teaspoon almond oil, 1 teaspoon sesame seeds","1. Grease a tray, square pan or plate. I use a 8 inch brownie pan. 2. Add almonds and cardamoms to a mixer jar. Grind them to a powder. Do not overgrind to the extent they begin to release oils. 3. Dissolve jaggery with water in a pan and strain the liquid to remove any impurities. Rinse the pan and return the syrup back to the pan. 4. Boil the jaggery syrup till it reaches soft ball consistency. 5. To test add ½ tsp of the syrup to a bowl of water, You should be able to make a soft ball. 6. Add the ground almond powder and switch off the heat. Stir well until the almond meal blends well. Pour it to the greased tray and sprinkle sesame seeds or chopped nuts. 7. Leave it undisturbed for 5 to 6 hours and cut it to squares. If it does not set, it means the jaggery syrup wasn’t cooked well. You can return the entire almond jaggery mixture to the pan and cook for a little longer. When it is done you will be able to make a non-sticky ball."
Almond milk powder (Badam milk powder),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/homemade-almond-badam-milk-powder/,2,12,"1 cup almonds, 2.5 cups water","1. Bring 2 to 3 cups of water to a rolling boil. Pour the almonds and leave them for 1 to 2 mins. 2. Drain them to a colander and rinse under cold running water. Drain completely. 3. Spread them on a clean cotton cloth. The skin of almonds loosens. 4. Peel off the skin. Pat them dry on a clean dry cloth. 5. Roast these almonds in a heavy bottom pan on a low flame until completely dry & moisture free. You can also do this in your oven on the lowest heat (60 C or 140 F) setting for 20 mins, stirring after 10 mins. 6. Do not brown the almonds but they must turn crunchy after roasting. Cool them completely. 7. Add them to a dry grinder like a spice jar or coffee grinder. Grind in intervals of 15 to 20 seconds on a minimum speed until you get a fine powder. Do not blend them for too long at a stretch as they begin to release oil making the power lumpy. 8. If your grinder isn't powerful enough, then sieve it to separate the coarse nuts. Grind the coarse nuts again. 9. Store almond powder in an air tight container. Stays good for several months at room temperature. If you live in a humid weather, then refrigerate it. 10. To make the milk, add 2 to 3 tablespoons of the almond powder to a cup. Pour ¼ cup boiling hot milk or water. Add your favorite flavorings like ⅛ teaspoon cardamom powder or 4 strands of crushed saffron. You can also stir in your sweetener. Let it sit for 10 mins, then top with more milk or water as desired. 11. Top your cereals: Sprinkle the almond powder on your grown-up or toddler’s cereals. This is a good way of serving almonds to toddlers who cannot still chew nuts. 12. You can also add this to desserts, ladoos, cookies and milkshakes."
Almond yogurt,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/almond-yogurt-recipe/,2,9,"1 cup almonds, yogurt starter","1. Heat 2 cups water in a pot. Add almonds and leave them for a minute or two. 2. Drain them to a colander and rinse under running water. 3. Then spread them on a clean cloth. You will see the skins loosen. 4. You can easily peel them. 5. Then add these peeled almonds to the pot and cover them with clean water. Soak for 6 hours. do not cover the bowl or pot. If you want cover with a thin cloth so air circulates. These are the almonds after soaking. 6. Rinse the soaked almonds and then transfer to a grinder. Pour water little by little and begin to grind until you get a smooth paste. Keep adding water as you grind the mixture. 7. The puree has to be smooth. You won’t get a very smooth consistency like flour mixture though. If it is not smooth you will feel the grits in your yogurt. Transfer this to a steel bowl. 8. Heat 1 cup water in a small pot. Turn off the heat. Then place the bowl in the water and keep stirring till the mixture becomes warm. Do not let the mixture become hot as this alters the flavor completely. When it is warm, transfer this to a clean glass or ceramic jar. Add your yogurt starter. If using powdered starter, you may dissolve it in 1 tbsp water and pour it here. I used 1 teaspoon regular homemade yogurt here. 9. Cover this and keep in a warm place for 3 to 8 hours depending on the temperature. When the almond yogurt is ready you will get a faint smell of yogurt. However if it is the first time you are making this then you need to be careful and keep checking after 3 hours. If you leave it too long it will ferment and rise which we don’t want. Serve almond yogurt as is or use it to make lassi, chaas, smoothie, raita or curry."
Aloo Anday Recipe (Potato Egg Curry),Unclassified,North,web,https://www.indianhealthyrecipes.com/potato-egg-curry-aloo-egg-curry-recipe/,14,13,"4 eggs, 2 tablespoons oil, 0.5 teaspoon cumin seeds, 2.5 green cardamoms, 1.5 cup onions, 0.75 cup tomatoes, 1.5 teaspoon ginger garlic paste, 0.125 teaspoon turmeric, 0.3333333333333333 teaspoon salt, 1 teaspoon garam masala, 0.5 teaspoon garam masala, 0.625 teaspoon Kashmiri red chili powder, 3.5 potatoes, 2 tablespoons coriander leaves","1. Heat 2 tablespoons oil in a hot pan. Add ½ teaspoon cumin seeds & 3 green cardamoms. If you don’t have green cardamoms you may skip but we love the flavors. 2. When the spices begin to sizzle, add 1½ cup finely chopped onions and saute until golden. 3. Add 1½ teaspoon ginger garlic paste and fry until the raw smell goes off, for about a minute. 4. Add ¾ cup chopped tomatoes, ⅓ teaspoon salt and ⅛ teaspoon turmeric. 5. Saute until tomatoes turn soft and blend well with onions. Add ½ to ¾ red chili powder and 1 teaspoon garam masala powder. If you want spicy curry, you may add more red chilli powder. 6. Mix and fry until the raw smell of chili powder goes off. This takes about 1 to 2 minutes. 7. While the tomatoes fry, you can wash and peel 3 to 4 aloo / potato. Cube them to desired size. Add them to the pan. 8. Mix and fry for about 2 to 3 minutes. 9. Add water enough to partially cover the potatoes. 10. Cover and cook on a low flame till the potatoes are fork tender. Keep stirring in between. A slow cooked curry tastes better, so if you have time cook on a low flame. 11. When the potatoes are cooked, add boiled eggs and stir. You can also fry the eggs in a teaspoon of hot ghee. When the eggs are blistered add them to the curry. But make sure you pat dry and prick the eggs with a fork before you fry to prevent splatters. 12. Add coriander leaves or kasuri methi. Taste test and adjust salt and add more garam masala if you prefer. I prefer to add a little here. This is optional, but makes the curry flavorful. 13. Stir well. Cover and simmer till aloo anday reaches a desired consistency. To make more gravy, you may need to add more water and simmer. You can also add little thick coconut milk and switch off. To make a dry curry, just evaporate the water by cooking further. Serve with plain rice, roti or any flavored rice."
Aloo Baingan Recipe,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/aloo-baingan-masala-recipe/,15,15,"1 cup onions, 25 grams potatoes, 25 grams eggplants, 0.75 cup tomatoes, 1 green chilli, 2 tablespoons oil, 0.625 teaspoon cumin seeds, 0.5 tablespoon ginger garlic paste, 0.125 teaspoon turmeric, 0.625 teaspoon salt, 0.875 teaspoon red chili powder, 1.125 teaspoon garam masala, 1.25 teaspoon coriander powder, 0.25 cup water for semi dry, 1 tablespoon coriander leaves","1. Peel 250 grams (2-3 medium) potatoes. Slice them lengthwise of ½-inch thickness (for faster cooking). Keep them immersed in the water until ready to cook. 2. Rinse 250gms of eggplant (use 3-4 small eggplants or 1 medium globe eggplant ). Slice the eggplants lengthwise of 1-inch thickness. Add the slices to a bowl of water & stir in ¼ teaspoon salt. 3. Prep the other ingredients: 4. Fine chop or puree 2 medium tomatoes (150gms) in a blender or grinder. 5. Fine chop 1 large onion (110 to 120 grams) to make 1 cup 6. Chop the green chili (Indian/ Thai/Serrano) 7. Press Saute button on your Instant pot and pour oil to the steel insert. When the oil turns slightly hot (not super-hot), add the cumin seeds. 8. Soon they will sizzle, add the fine chopped onions and green chilies. Saute until golden, you don’t need to brown them. 9. Stir in the ginger garlic paste and saute for 30 to 60 seconds. Stir in all the ground spices – turmeric, red chilli powder, garam masala, coriander powder and salt. 10. Quickly add the potatoes and egg plants. Saute for 1 to 2 minutes. Immediately pour the tomato puree. 11. Mix well to deglaze and press cancel. Secure the Instant pot with the lid and position the steam release valve to sealing. 12. Press the pressure cook button and set the timer to 2 minutes. When the Instant pot pressure cooking is done, let wait for the pressure to release for 3 to 4 mins. 13. Release the rest manually by carefully moving the steam valve from sealing to venting. Open the lid and bring all the veggies to the center so all of the liquid moves to the sides. Press saute button. 14. Let cook on saute mode without stirring or mixing, until most of the moisture is evaporated. It only takes a few minutes. To thicken the curry faster, you may mash down some of the potatoes. 15. When the aloo baingan looks almost dry, mix and saute for 1 to 2 mins. Sprinkle coriander leaves and adjust salt to taste."
Aloo Baingan Sabji Recipe | Potato Eggplant curry,Unclassified,Unclassified,web,https://hebbarskitchen.com/aloo-baingan-recipe-aloo-baigan-ki-sabji/,18,9,"2 tbsp oil, 1 tsp cumin jeera, 0.5 tsp fennel saunf, pinch hing asafoetida, 3 clove garlic, 1 inch ginger, 1 chilli, 1 onion, 0.25 tsp turmeric, 1 tsp kashmiri red chilli powder, 1 tsp coriander powder, 0.25 tsp cumin powder jeera powder, 4 potato aloo, 0.75 tsp salt, 0.25 cup water, 1 tomato, 4 grams brinjal eggplant baingan, 2 tbsp coriander","1. firstly, in a large kadai heat 2 tbsp oil and saute spices. 2. now add 1 onion and saute until they turn golden brown. 3. further, add spice powder and saute on low flame. 4. add 4 potato, ½ tsp salt and saute on a low flame. 5. add 2 tbsp water, cover and cook until the aloo is almost cooked. 6. now add 1 tomato and saute for a minute. 7. further, add 400 grams brinjal, ¼ tsp salt and mix gently until the spices are combined well. 8. cover and cook or until brinjal is cooked well. 9. finally, add coriander and enjoy aloo baingan recipe with roti."
Aloo Bhindi Recipe (Okra With Potatoes),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/aloo-bhindi/,11,13,"1.1 lb bhindi, 0.75 lb potatoes, 2 tomatoes, 4 medium garlic cloves, 3 tablespoons oil, 0.125 teaspoon turmeric, 0.875 teaspoon Kashmiri red chili powder, 1.125 teaspoon garam masala, 0.3333333333333333 teaspoon salt, 1 tablespoon kasuri methi, 1 tablespoon coriander leaves","1. Rinse okra, potatoes and tomatoes under running water. Pat dry the okra or leave aside to air dry to remove any surface moisture. 2. Peel and dice/chop potatoes to ¾ inch pieces and add them to a bowl of water as you dice. 3. Pour half of the oil to a hot pan. Remove the potatoes from water and add them to the hot pan. 4. Spread them to a single layer and let them cook on a medium heat. Keep stirring every few minutes to fry/cook them evenly, until fork tender but not mushy. 5. While the potatoes fry, chop okra to ¾ to 1 inch pieces and slice the garlic cloves. Keep aside. 6. When the potatoes are fork tender, remove them to a plate. 7. Pour the rest of the oil to the pan and add the sliced garlic. Fry for about 30 seconds and add the okra. Spread them in the pan and let cook on a medium heat until all of the slime has vanished & they are almost cooked. 8. While they fry, stir them every few minutes so they cook evenly. Overdoing this can make them more slimy. Optionally- add the quartered tomatoes to a small grinder/blender and puree them. 9. When the bhindi is almost cooked, add the potatoes, red chili powder, turmeric, salt and garam masala (or cumin & coriander powder). Stir fry for 2 to 3 minutes on a medium heat. 10. If using tomatoes, move the veggies aside & pour the puree to the base of the pan in the center. Increase the heat to medium high and let cook without stirring, until most of the moisture from tomatoes is gone. This step takes about 3 minutes. 11. Mix the tomatoes well with the rest of the veggies and continue to saute for a few more minutes until the raw smell of tomatoes has gone completely, for about 4 to 5 minutes. 12. Taste test and add more salt or chili or garam masala at this stage to suit your liking. Add kasuri methi and amchur (if not using tomatoes) and mix well. 13. Serve Aloo Bhindi with rice, quinoa, roti or with any flatbreads of choice."
aloo bhindi recipe | bhindi aloo ki sabji | aloo bhindi fry,Unclassified,Unclassified,web,https://hebbarskitchen.com/aloo-bhindi-recipe-bhindi-aloo-ki-sabji/,15,15,"2 tbsp oil, 2 aloo, 1 bhindi okra, 3 tsp oil, 1 tsp cumin jeera, 0.5 onion, 1 tsp ginger garlic paste, 0.25 tsp turmeric, 1 tsp kashmiri red chilli powder, 0.25 tsp cumin powder, 1 tsp coriander powder, 1 tsp aamchur dry mango powder, 0.25 tsp garam masala, 0.5 tsp salt, 1 tsp kasuri methi","1. firstly, in a large kadai heat 2 tbsp oil and roast 2 potato. 2. roast on medium flame until it turns golden and crisp. 3. keep the roasted potato aside. 4. now in the same oil, add in bhindi. 5. roast on medium flame without burning. 6. now keep the crispy bhindi aside. 7. in the same kadai heat 3 tsp oil and saute 1 tsp cumin until it turns aromatic. 8. add in ½ onion, 1 tsp ginger garlic paste and saute well. 9. saute until it turns golden brown. 10. keeping the flame on low, add ¼ tsp turmeric, 1 tsp chilli powder, ¼ tsp cumin powder, 1 tsp coriander powder, 1 tsp aamchur, ¼ tsp garam masala and ½ tsp salt. 11. saute on low flame until it turns aromatic. 12. add in roasted aloo and bhindi. 13. mix well making sure all the spices are well coated. 14. now add 1 tsp kasuri methi and mix gently. 15. finally, aloo bhindi recipe tastes great as a side dish with roti or rice."
Aloo bhujia,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/aloo-bhujia/,17,18,"25 grams boiled potatoes, 2 cups besan, 1 tablespoon oil, 1 teaspoon salt, 0.75 teaspoon mint powder, 0.25 teaspoon kashmiri red chilli powder, 0.25 teaspoon black pepper powder, 0.5 teaspoon chaat masala, 0.25 teaspoon ginger powder, 0.5 teaspoon garlic powder, 0.3333333333333333 teaspoon garam masala, 0.3333333333333333 teaspoon cumin powder, 0.1875 teaspoon hing, 2.25 cups oil, 0.25 teaspoon chaat masala, 0.25 teaspoon black pepper powder, 0.25 teaspoon mint powder","1. Sieve flour to a large bowl and set aside. 2. Grate boiled potatoes with a fine grater. Break down any crumbs of potatoes left in the gratings. 3. Add all of the spice powders and salt. Mix well. 4. Measure and spread 1½ cup of flour over the potato mixture. 5. Heat 1 tablespoon oil until very hot in a frying pan. Remove it before the oil begins to smoke. Pour it over the flour. 6. Carefully using a spoon mix the oil with the flour. Mix everything well with your hand to make a non-sticky dough. 7. If the dough is sticky, then add 1 to 2 tbsps more besan each time and mix until you get a stiff & non-sticky dough. (check pictures above). 8. Taste test and add more salt or any other spice you prefer. Cover and keep this aside. 9. Pour oil to a frying pan and heat it on a medium flame. 10. While the oil heats, grease your sev maker and fit the plate/attachment with the smallest holes. If you want to make them slightly thicker, you can also use the next size. 11. Divide the dough to 2 to 3 parts and shape them to logs. (check pictures in the post) 12. Fill the mould with a log and keep the sev maker ready. 13. Check if the oil is hot enough to fry by dropping a small portion of dough. It has to come up immediately without browning. This is the right temperature. 14. Gently press down the sev maker over the hot oil, moving your hand in a circular motion. Since aloo bhujia dough is stiff and sticky, you will need to break down the ends using a spoon. 15. Fry aloo bhujia on a medium flame. They take only 2 to 3 mins to get fried. Invert them once they become firm. 16. Soon they become firm, crisp and light golden. Do not brown them. Remove them to a steel colander. 17. Continue to make the next batch. Ensure the oil is hot enough and not extremely hot as aloo bhujia will burn/brown. As soon as they cool, transfer them to a air tight container. 18. Crush them gently to break down. Sprinkle chaat masala, black pepper and mint powder over aloo bhujia."
aloo bhujia recipe | aloo ki bhujia | haldiram alu bhujia | namkeen bhujia,Unclassified,Unclassified,web,https://hebbarskitchen.com/aloo-bhujia-recipe-aloo-ki-bhujia/,12,11,"1 potato aloo, 1.5 cup besan gram flour, 0.25 cup rice flour, 1 tsp kashmiri red chilli powder, 0.25 tsp turmeric, 0.5 tsp cumin powder, 0.5 tsp garam masala, 1 tsp chaat masala, 0.5 tsp aamchur, 0.75 tsp salt, 2 tsp oil, oil for frying","1. firstly, in a large bowl grate 1 potato finely. 2. add 1½ cup besan and ¼ cup rice flour. 3. also add 1 tsp chilli powder, ¼ tsp turmeric, ½ tsp cumin powder, ½ tsp garam masala, 1 tsp chaat masala, ½ tsp aamchur, ¾ tsp salt and 2 tsp oil. 4. mix well making sure everything is combined well. 5. knead the dough adding water if required to a smooth and soft dough. 6. the dough will be slightly sticky, grease 1 tsp oil and knead to smooth, soft and non-sticky dough. 7. grease the small holed mould with some oil and stuff dough into it. 8. further, press and spread the bhujiya in hot oil forming a circle in the oil and make sure you do not overlap. 9. after a minute, flip over and fry the other side till it turns golden and crisp. 10. drain over kitchen paper to absorb oil. 11. finally, break aloo bhujia into pieces and enjoy tea time snack."
Aloo Biryani (Dum Potato Biryani),Telangana,South,web,https://www.indianhealthyrecipes.com/hyderabadi-aloo-dum-biryani-potato-biryani/,26,12,"1 cup onions, 2 green chilies, 3 tablespoons coriander leaves, 3 tablespoons mint leaves, 8 strands saffron, 3 tablespoons oil, 1 bay leaf, 2 green cardamoms, 2 inch cinnamon, 4 cloves 4 cloves ((laung)), 0.5 teaspoon shahi jeera, 1 star anise, 4 grams potatoes, 0.75 cup yogurt, 0.5 tablespoons Kashmiri red chili powder, 0.25 teaspoon turmeric, 0.75 tablespoons Ginger garlic paste, 0.625 tablespoons biryani masala, 0.3333333333333333 teaspoon salt, 1 teaspoon oil, 1.5 cups basmathi, 1 bay leaf, 2 inch cinnamon, 3 green cardamom, 0.25 teaspoon shahi jeera, 0.75 teaspoon salt","1. Add 3 tbsps of ghee or oil in a pan and fry potatoes till they are almost cooked. It takes around 10 mins. Set these aside and fry the onions until golden like fried onions. Set these aside as well. You can also par boil the potatoes and use, if they are from cold storage, otherwise they will be uncooked in the biryani. 2. Pour 3/4 cup curd to a mixing bowl. Add red chili powder, turmeric, ginger garlic paste, half of the fried onions, salt and biryani masala. Mix this very well and check the spice and salt. If needed add more. 3. Next add the cooked or fried potatoes to the marination ingredients. Marinate for at least 30 mins or until the rice gets cooked. Keep this aside. 4. Wash and soak rice for 20 to 30 minutes. 5. Add bay leaf, shahi jeera, cardamoms, cinnamon, salt and oil to 4 cups of boiling water. When the water begins to boil rapidly, add the drained rice. Cook until it is done al dente or 90% cooked, not mushy. Drain off the rice to colander and set aside. 6. Pour ghee to the biryani pot or pan. You may use the same ghee you used for frying onions. Add green chilies, bay leaf, cardamoms, cinnamon, cloves, shahi jeera and star anise. 7. When the spices begin to splutter, add the marinated potatoes along with the yogurt, cook till the oil begins to separate and potatoes are tender, just cooked and not mushy. At the end a thick gravy should be remaining. Lower the flame. 8. On another burner, heat a tawa for dum process. 9. Sprinkle coriander and mint leaves to the cooked mixture. Layer rice evenly, then the remaining fried onions, again the coriander and mint leaves, pour the saffron milk evenly all over. 10. Seal the rim with an airtight lid or foil, for the steam to be trapped inside. 11. Transfer the potato biryani pot to the hot tawa. Cook for 10 to 12 mins on a medium to low flame. Switch off the stove. Leave the pan covered for another 10 to 20 minutes for the flavors to enhance. 12. Serve aloo dum biryani with a raita."
Aloo Bonda Recipe,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/aloo-bonda-recipe-how-to-make-potato-bonda/,24,19,"1.25 cup potatoes - 3 medium sized, 1 onion, 1.5 tbsps Oil, 0.125 tsp turmeric, 1 sprig curry leaves, 0.25 tsp mustard, 0.25 tsp jeera, 1 tsp urad dal, 0.5 tsp ginger, Salt, 2 green chilies, 0.25 tsp coriander powder, 2 pinches saunf, 0.25 tsp garam masala, Salt, lemon juice, 2 tbsp coriander leaves, 0.5 cup besan, 2.5 tbsp rice flour, water, Salt, 2 pinches chili powder, 1 pinch turmeric, Oil","1. Steam or boil potatoes without making them mushy. You can boil in a pot or cooker. 2. Pour oil to a hot pan. Add dal, mustard and cumin. Fry until the dal turns golden. 3. Saute ginger just for 30 secs. 4. Next add onions,salt, curry leaves and green chilies. Fry them. 5. When the onions turn golden, add the turmeric, garam masala, coriander powder and saunf. 6. Add potatoes and mash them a bit without making them mushy. 7. Mix well. Sprinkle lemon juice and coriander leaves. 8. Cool this and make 6 to 8 balls. 9. Add besan, rice flour, salt, chili powder and turmeric to a large mixing bowl. 10. Pour enough water little by little and mix it well to make a batter that is neither too thin or nor too thick. The batter must be moderately thick and smooth. 11. Beat the batter well. 12. Heat oil in a deep fry pan or kadai. 13. When the oil is hot enough, do the heat test by dropping a drop of batter. It must raise in the oil slowly and should not sink or turn brown quickly. 14. With the help of a tbsp dip each ball in the batter, swipe off the excess and drop in the hot oil. 15. Each batch you can fry about 3 to 4 balls depending on the size of your pan and oil used. 16. After a minute begin to stir and fry until golden. 17. Repeat making all until all the balls are done. 18. Drain the golden fried aloo bonda on to a kitchen tissue. 19. Serve aloo bonda hot or warm with chai or chutney."
