title,state,region,source_type,source_url,ingredient_count,step_count,ingredients,instructions
Veg Dum Biryani (Vegetable Dum Biryani),Telangana,South,web,https://www.indianhealthyrecipes.com/hyderabadi-vegetable-dum-biryani-recipe/,31,13,"1 tbsp ginger garlic paste, 1 tsp biryani masala powder, 0.3333333333333333 tsp red chili powder, 0.125 tsp turmeric, 1 cup curd, 4 tbsp ghee, strands saffron, 3 tbsps milk, Raisins, Cashews, 1 onion, 8 florets cauliflower, 1 potato, 1 carrot, 1 handful green peas, 4.5 beans, 1.5 tbsp Mint leaves, 2 tbsp Coriander leaves, 2 green chilies, 2 inch cinnamon stick, 4 green cardamoms, 1 black cardamom, 2 strands mace, 1 star anise, 6 cloves 6 cloves, 1 bay leaf, 0.5 tsp shahi jeera, 1.5 cups basmathi rice, 0.25 tsp shahi jeera, 1 bay leaf, Salt","1. Thinly slice onions and fry them in oil till golden and crisp. Set these aside half of this. If you are using store bought fried onions, you can skip this 2. In the same pan, add whole spices and saute till they begin to sizzle. 3. Add ginger garlic paste and fry till the raw smell goes off. 4. Add parboiled potatoes and the rest of vegetables. Fry for 2 to 3 minutes. 5. Add turmeric, masala powder and red chili powder. Mix and fry well for 2 minutes till you begin to get an aroma. 6. Pour 100 ml yogurt and mix. Cook till the vegetables are done to tender. You can cover and cook. Cook uncovered if there is lot of moisture after the veggies are cooked. 7. While the veggies cook. Bring lot of water to a boil and cook rice till al dente along with bay leaf and shahi jeera. The rice has to be cooked grainy and not mushy. Drain it off in a colander. Soak saffron in 3 tbsps of this hot water or hot milk. Set aside. 8. If you like to make a 2 layer veg biryani, set aside 1/3 of the cooked vegetable mix. Now mix together the rest of the cooked veggies, rest of the yogurt, mint, coriander, nuts and raisins, few fried onions. you can do it in a pressure cooker or any heavy bottom utensil. 9. Layer the rice over the vegetable mix. Then layer the 1/3 cooked vegetable mix or 2 pinches of masala powder. Sprinkle some fried onions, mint and coriander. 10. Layer rice over it again, then the fried onions, mint and coriander leaves and pour off the saffron milk. Fry nuts in a tbsp ghee, saute raisins and then pour this over the rice. Place a moist clean cloth to seal the rim. You can even use a foil or atta to seal the utensil. 11. Place the dum utensil on a hot tawa and cook for 5 minutes on a medium flame and then on low for 5 to 7 minutes based on the thickness of your utensil. 12. Serve hyderabadi veg biryani hot or warm in layers of rice and gravy. 13. Preheat the oven to 180 C and bake for 20 mins. if you feel it is still very moist beneath, bake for another 5 to 10 mins. This depends on what kind of baking dish you use. Usually ceramic ones get done faster."
Veg Fried Rice Recipe (Vegetable Fried Rice),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/vegetable-fried-rice-indian-style/,13,7,"1 cup Rice, 1 tablespoon Garlic, 2 tablespoons oil, 1 tablespoon Soya sauce, 1 teaspoon Vinegar, Salt, 0.5 teaspoon Black pepper, 0.375 cup Carrots, 0.25 cup Bell peppers chopped finely, 0.25 cup French beans, 0.25 cup Green onions, 0.25 cup Cabbage, 1 green chili","1. Soak 1 cup rice for 10 to 20 mins. If you are a large family you can make make more rice (upto 3 cups) following the same method. Add rice to a large bowl. This is the kind of basmati rice I use. You can also use any long grain or medium grain like Jasmine rice or sona masuri. 2. Rinse the rice very well at least thrice to get rid of the starch. Any excess starch is going to make the rice sticky and gluey. If using aged basmati rice, I prefer to soak for at least 10 to 20 mins. This prevents the grains from turning hard and dry after stir frying in the wok. 3. Meanwhile pour 4 to 5 cups of water to a large pot and bring it to a rolling boil on a medium high flame. When the water begins to boil, drain the rice. 4. Add it to the boiling water. Also add 1 teaspoon oil to the water. Continue to cook on a medium high heat. 5. Keep checking so you don’t overcook. This only takes a few minutes. Cook the rice al dente and not mushy. Grains must be separated yet fully cooked. This is how they look when perfectly done. 6. Quickly drain the rice to a colander. Cool it until all of the steam vanishes. Fluff it up with a fork. If the rice is perfectly al dente, you can cover and set aside. This prevents the rice from drying & becoming hard. 7. Troubleshooting : If you feel your rice is on the softer side & slightly over cooked, sprinkle 1 tablespoon oil on the hot rice and spread it. Cool it without covering."
Veg Kurma Recipe (Vegetable Korma Recipe),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-kurma-recipe-vegetable-korma-recipe/,28,28,"0.25 cup coconut, 12 cashew nuts, 1 teaspoon fennel seeds, 1 tablespoon roasted chana dal, 6 tablespoons water, 1 bay leaf, 1 star anise, 1 strand mace, 0.5 teaspoon cumin, 2 green cardamoms, 3 cloves 3 cloves ((laung)), 1 inch cinnamon, 2 tablespoon oil, 1 cup onions, 1 green chilli, 0.875 tablespoon ginger garlic paste, 0.75 cup tomatoes, 0.875 teaspoon salt, 0.75 cup beans chopped to inch pieces, 0.75 cup carrot chopped to inch pieces, 0.875 cup cauliflower, 1 cup potatoes chopped to inch, 0.75 cup green peas, 1.75 cups water, 2 tablespoons coriander leaves, 0.25 teaspoon turmeric, 1 teaspoon red chili powder, 1.25 teaspoon garam masala","1. Fine chop onions & tomatoes. Slit chilli and set aside all of these. Cube the veggies to ½ inch sizes and set aside. Keep the potatoes immersed in a bowl of water until used. 2. Make a fine paste of coconut, cashews, roasted chana dal & saunf with 6 tbsps water. If you do not like the flavor of fennel seeds you may skip it. Set aside the kurma paste. 3. Heat a pot with oil. Then saute bay leaf, star anise, mace, jeera, cardamoms, cloves and cinnamon until they sizzle. 4. Next put in the chopped onions and green chili. Fry until they turn transparent & pink in color. 5. Fry ginger garlic paste until the raw smell goes off. 6. Next saute tomatoes with salt until mushy and soft. 7. Add turmeric, chilli powder, garam masala and coriander leaves. Saute well for 2 to 3 mins until the masala smells really good. 8. Transfer the coconut paste and saute for few minutes until the kurma masala smells good. 9. Drain the water from potatoes and add them to the pot. 10. Next add the other veggies and mix well. Fry for 2 to 3 minutes and then pour water just enough to cover the veggies. Adjust salt if needed. 11. Cook until the veggies are cooked. Garnish with coriander leaves. 12. Serve veg kurma with chapati, pulao or biryani. 13. Press SAUTE button and pour oil to the inner pot of Instant pot. Add all the whole spices and saute for 30 seconds. 14. Next add onions and chili. saute for 3 mins. 15. Add ginger garlic and saute for 30 seconds. 16. Next add tomatoes and salt. Saute for 1 minute. 17. Move the onions and tomatoes to one side. Add the potatoes to the other side. 18. Cover with an external lid and cook for 1 to 2 minutes. 19. Saute all of these for 1 to 2 minutes. 20. Add in all the spice powder and saute for 30 to 60 seconds. 21. Press CANCEL button and add the coconut paste. 22. Add the rest of the veggies and mix well. 23. Pour water and deglaze the bottom by scrubbing with a spatula. This releases bits of food stuck there & avoids a burn. 24. Taste the water and add more salt if needed. 25. Secure the Instant pot with the lid and position the steam release handle/ value to sealing. 26. Press PRESSURE COOK button (high pressure) and set the timer to 1 minute. 27. After the Instant pot beeps, wait for 1 minute. Then release the pressure manually by moving the steam release value from sealing to venting. 28. Give a gentle stir. Vegetable korma will look runny at this stage but will thicken after it cools down a bit."
Veg Manchurian Recipe with Manchurian Sauce,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-manchurian-recipe/,29,37,"1.25 cup cabbage, 0.5 cup carrot, 0.25 cup French beans, 2 tablespoons capsicum, 0.25 cup spring onions, 3 tablespoons cornstarch, 3 tablespoons all-purpose flour, 0.375 cup bread crumbs, 0.375 teaspoon pepper, 1 teaspoon ginger garlic paste, 2 pinches salt, Oil, 1.5 tablespoons oil, 0.75 tablespoon garlic, 0.5 tablespoon ginger, 0.25 cup spring onions, 0.25 cup bell peppers finely chopped, 1 tablespoons soya sauce, 2 tablespoons red chili sauce, 1 tablespoon ketchup, 1 teaspoon vinegar, 0.75 tablespoon cornstarch, 0.25 cup water, 1 cup water, salt, 1.25 teaspoon sugar, 0.375 teaspoon pepper, 0.625 teaspoon red chili powder, 1.5 tablespoons water","1. Allow the veggies to come to room temperature first. 2. Cut cabbage to 4 quarters and keep them immersed in luke warm water for 3 to 4 mins. 3. Drain the water and rinse them well. Drain and chop them finely. 4. Air dry the cabbage for a while to remove excess moisture. 5. You can also process all the veggies in a food processor. 6. Wash and peel the carrots and grate them. 7. Chop the beans, spring onions & bell peppers. Mince the ginger and garlic. 8. Add the prepared veggies, cornstarch, plain flour, ginger garlic paste, pepper & salt to a mixing bowl. Mix everything well. 9. You can also add bread crumbs to make the balls extra crisp. 10. Mix everything well and make lemon sized balls. The balls must bind well without breaking. 11. You can also optionally roll these balls in corn starch. 12. You can make about 12 to 14 balls. Set aside all the vegetable balls. 13. Frying balls - Heat oil in a deep pan for deep frying. 14. Check if the oil is hot enough by dropping a small portion of the dough in hot oil. 15. The dough has to come up without browning. This is the right temperature. 16. Gently slide the balls in hot oil & fry on a medium flame. 17. Do not disturb them for 1 min after the balls are dropped in oil. 18. They will be delicate and may break if you have not used bread crumbs. 19. After few seconds of frying, you can keep stirring and fry until they turn golden. 20. Drain them on a kitchen tissue. 21. Baking in Oven - Preheat the oven and bake the balls on a greased wire rack placed over a tray at 200 C for 20 to 23 mins. 22. Turn them to the other sides after every 8 mins. 23. Please be alert as the timings may vary depending on the size of the balls. 24. Heat oil in a pan, then add ginger garlic and saute for a min. 25. Add spring onions and capsicum. Saute for 1 to 2 mins on a high flame without burning. 26. While these fry dissolve cornstarch in water. 27. Lower the heat, then add soya sauce, red chilli sauce, tomato ketchup and red chilli paste. 28. Stir the cornstarch mixture with a spoon and pour it to the pan. 29. Next stir gently and pour water. Stir and taste the mixture. 30. Add vinegar, salt, pepper and sugar all to suit your taste. 31. The sauce should taste slightly sour, hot and sweet. 32. Keep stirring and cook on a medium flame until the sauce thickens. 33. Do not cook till very thick. The sauce will thicken further after cooling. 34. Switch off the stove and allow the sauce to cool for 1 to 2 mins. 35. Boiling hot sauce will make the veg balls soft and will lose the crispness. 36. Add the veg balls to the sauce just before serving. Garnish with spring onions. 37. Serve veg manchurian with veg fried rice or noodles."
Veg Noodles Recipe (Vegetable Noodles),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-noodles-recipe/,13,11,"5 oz noodles, 0.25 teaspoon salt, 2.5 tablespoons peanut oil, 1 tablespoon garlic, 1.5 green chili, 1 onion, 3 cups mixed veggies julienned, 0.5 teaspoon black pepper, 1 tablespoon soya sauce, 1 tablespoon vegetarian mushroom sauce, 1 teaspoon rice vinegar, 1.5 teaspoon sauce, 3 tablespoon green onions","1. Bring 5 cups water to a rolling boil. Add the noodles and cook al dente on a medium high heat. They should be cooked just until done & not overcooked. Follow the instructions on the pack for cook time. 2. Drain them to a colander. Rinse them well under running cold water. Sprinkle 1 tsp oil and spread it all over the noodles. This prevents them from drying out and becoming lumpy. Set aside. 3. While the noodles cook, prepare the veggies & garlic. 4. Rinse all the vegetables under running water. Peel the carrots and julienne all the vegetables as thin as possible (refer step by step pictures) 5. To a small bowl, add all the sauces you prefer to use along with your choice of vinegar. 6. Pour oil to a hot wok and spread the oil all over the wok. Regulate the flame to medium high. 7. Add garlic and green chilies. Stir fry for 30 seconds and add onions (optional). 8. Fry them for a minute only we don't want soft onions. Add all the veggies - carrots, bell pepper, green beans & cabbage. 9. Toss & stir fry on the highest flame/heat for 2 to 3 mins until they are half done yet crunchy. Do not over cook the veggies. 10. Add cooked noodles and black pepper. Pour the prepared sauce around the sides of the wok/pan. 11. Toss and stir fry for 2 mins. Taste test and add more salt or sauce to taste if want. Serve veg noodles hot or warm."
Veg Puff Recipe (Bakery Vegetable Puffs),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-puffs/,17,11,"1 puff pastry sheet, 1 tablespoon oil, 0.5 teaspoon crushed fennel seeds, 1 onion, 1 sprig curry leaves, 1 green chili, 1 teaspoon ginger garlic paste, 0.375 teaspoon Kashmiri red chili powder, 0.25 teaspoon turmeric, 0.5 teaspoon garam masala, 0.5 teaspoon sea salt, 1 teaspoon lemon juice, 1 tablespoon coriander leaves, 1 cup diced potato, 0.5 cup diced carrots, 0.5 cup green peas, 2 tablespoons unsalted melted butter","1. Place diced potatoes, carrots & peas in a steaming basket or a wide bowl. Steam in a pot or pressure cooker until cooked through. I use my instant pot to steam on high pressure for 6 mins. 2. Heat a pan with oil and add the fennel seeds. When they begin to sizzle add onions, curry leaves, green chilies and half of the salt. Saute until light golden for 4 mins. 3. Add ginger garlic and fry for a minute. Reduce the flame and stir in chili powder, turmeric, garam masala and remaining salt. 4. Pour 2 to 3 tablespoon of water and deglaze the pan. Stir in the steamed veggies & saute for 2 mins. Turn off. 5. Mix in coriander leaves and lemon juice if you want. Taste test to adjust salt. Cool down completely. If you want may remove the curry leaves & discard. 6. Meanwhile thaw your puff pastry sheets at room temperature, until easy enough to handle. Mine takes only 5 to 6 mins. (Depends on your indoor temp) 7. Cut each pastry sheet to 4 portions. Place 3 to 4 tbsps vegetable stuffing in the center of each cut puff pastry. (don't overfill) Brush 2 parallel edges with little water. 8. Bring one edge over the other and gently tap with your fingers, don’t press down with pressure. I prefer to leave a little gap on the sides for the steam to escape. This keeps the puffs crispy slightly longer. 9. Brush with unsalted melted butter or milk and place in the refrigerator for 15 to 20 mins. Meanwhile preheat the oven to 400 F/ 200 C for 15 to 20 mins. 10. Place in the center and bake for 20 to 22 mins or as instructed on the package, until golden & flaky. (Smaller ovens and toasters may take only 15 mins) 11. Cool the tray on a wired rack for at least 5 mins. Serve Vegetable puffs hot or warm with ketchup, cilantro/coriander chutney & chai."
Veg roll recipe (chapati roll),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-kathi-roll-recipe-veg-frankie/,16,16,"1 cup atta, salt, 1 tsp oil, 0.3333333333333333 water, 1.5 tbsp olive oil, 1.5 garlic cloves, 2.5 cups cabbage, 1 cup carrots, 1 cup bell peppers, 1 chili, 0.25 tsp pepper, salt, 0.5 tsp vinegar, 1 tsp soya sauce, salt, Garlic sauce","1. Add flour, oil and salt to a mixing bowl. Make a soft dough using water as needed. Knead it very well until soft and pliable. Set this aside until the stuffing is ready. 2. Once the stuffing is done, set aside to cool and begin to make the rotis. 3. Divide the sough to 4 to 5 equal parts. 4. Dust the rolling area with some atta. Place a ball of dough. sprinkle some flour on it as well and flatten it. 5. Roll the dough evenly to make a round roti, sprinkling more flour if needed. 6. Heat a griddle or tawa until hot enough on a medium high heat. Transfer the roti to the griddle and begin to toast it. 7. When you see bubbles over the roti, flip it to the other side and press gently with a spatula which helps the roti to puff up well. 8. Cook on both the sides until golden to brown spots appear. Stack these in a plate lined with cloth or kitchen tissues. Cool these. Then proceed further to make the rolls. 9. Heat oil in a pan, saute garlic and chill until aromatic. 10. Add the veggies and saute on a very high flame until they are partially cooked. 11. Add pepper , sauce and vinegar. Sprinkle salt. 12. Mix and saute until the sauce evaporates. Cool this completely 13. Smear olive oil thinly all over the roti. Then spread your favorite sauce over the roti including the edges. 14. Place the fried veggies to one edge and fold both the edges to seal. 15. Begin to roll tightly to make a roll. 16. Halve veg rolls and roll in butter paper."
Veg Sandwich Recipe | Vegetable Sandwich,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-sandwich-recipe-vegetable-sandwich/,12,8,"4 slices bread, 2 tsps butter, 1 tbsp oil, 0.5 tsp cumin, 1 tsp garlic, 1 pinch turmeric, salt, 2 green chilies, 1 cup mixed veggies, 1 tomato, 0.625 tsp garam masala, 2 tbsp coriander leaves","1. Add oil to the pan, add cumin and allow to splutter. Saute garlic until a nice aroma comes. 2. Next add tomatoes and sprinkle salt. Cover and cook until soft and mushy. If using red chili powder add it now and saute for a minute. 3. Add the veggies and begin to saute on a medium to high flame until half done or soft cooked to suit your taste. You can also cover and cook until soft. 4. Next add masala powder and coriander leaves. Stir and saute for a minute. If needed add more salt. Set this aside. 5. For stove top grilling - Smear butter over the bread slices and toast them until golden on the outer side and until crisp on the inner side. Transfer the prepared veggies. If desired add cheese at this step. 6. Cover with another slice of bread and press down. If using cheese, turn on the flame to very low and heat until the cheese melts. Press down the bread with a wooden spoon. This helps the bread to stick to the stuffing. You can also grill this in a sandwich maker 7. For grilling in veg sandwich in toaster - Butter the bread slices on the outer side. On the inner side spread the veggie mix and cover with another slice. Grill it in a sandwich toaster until golden. 8. Serve veg sandwich hot."
Veg Seekh Kabab (Soya Kabab),Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-seekh-kabab-recipe-soya-kabab/,12,10,"3 potatoes, 1.5 cups soya, 0.5 cup green peas, 1 tsp ginger garlic paste, Salt, 1 tsp coriander powder, 0.5 tsp garam masala, 0.625 tsp red chili powder, 0.5 tsp pepper, 0.25 tsp amchur, 2 tbsp roasted besan, 1.5 tbsp oil","1. Boil or steam green peas and potatoes (sweet potatoes) just until done without turning them mushy. 2. Add soya to hot water and allow to soak until softened. Drain off and squeeze up excess frothy water. Rinse them twice more with cold water and squeeze off well to remove excess water. If using chunks you can pulse them in a mixer few times to make them coarse granules. 3. Dry roast the flour until it turns aromatic. 4. Mash the veggies and mix them with soya and ginger garlic paste. 5. Add rest of the ingredients except oil and mix well. The mixture must resemble a dough. If the dough is too sticky or crumbly or falling apart then add little more besan. 6. Divide the dough and make 9 equal portions. Roll them on skewers about 3 to 4 inches long. 7. Grease your grill pan and heat. Or preheat the oven to 220 C for about 15 mins. 8. Place them and grill. Rotate them every 5 to 7 minutes to the undone part. Grill until done or for about 30 mins. Do not flip them until they are cooked, else it will stick to the pan. When they are half done, place a slice of onion on the grill for smoky flavor. 9. When the kebabs are golden, increase the flame to maximum and grill for few minutes. If doing in oven move it to the top rack and grill for 5 mins. 10. Serve veg seekh kabab hot with mint chutney, onion and lemon wedges."
Veg Wraps,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/veg-wraps-recipe-make-vegetable-wraps/,13,13,"4 whole wheat roti, 1 carrot, 1 onion, 1 tomato, Lettuce, 1 green chili, 0.25 cup cream cheese, 1.5 garlic cloves, Lemon juice, Pepper powder, 0.375 tsp Mustard powder, Salt, 1.5 tbsp Olive oil","1. Wash veggies thoroughly and prepare them. Slice onions and tomatoes, shred carrots and cabbage if using. You can also use spring onions and bell peppers. Mince garlic and chop chili if using. 2. You can also use lettuce or any other leafy greens you like. I have used butter lettuce here. I sprinkle vinegar and leave them for a while. Then rinse them well few times. Drain them completely. 3. If using green chutney, You can follow this link on how to make green chutney . Skip this one and the next 2 steps. Prepare the spread by adding cheese or yogurt or mayo to a bowl. Add mustard, pepper powder, mustard powder, chilies and garlic. 4. Add olive oil and Lemon juice. 5. Mix up everything. It must be of a spreading consistency. I prefer to add in more oil & lemon juice to bring it to a spreading consistency. It must be thick as well. 6. Smear the prepared spread over the roti including edges. If using green chutney, I smear some olive oil over the roti, this helps to keep the roti firm and prevents from turning soggy. Then apply green chutney as desired. Make sure you apply towards the edges if not using toothpicks to hold them. 7. Place the leafy greens first and then the shredded veggies. Begin to roll up from one side of the roti. 8. Roll it up & stick the edges. For the wrap to hold its shape make sure you smear the spread over the edges well. 9. Notes on Veg wrap recipe: If using cream cheese this has to be consumed within 2 hours otherwise refrigerated. If using hung curd or greek yogurt, it may turn sour if left for long hours. It keeps good for about 2 to 4 hours depending on the temperature. Make sure not to use sour curd and skip lemon juice if you intend to keep it for longer than an hour. If using mayo it is good to consume right away or atleast by 45 to 60 mins. If using green chutney, it can keep good for about 3 to 5 hours. I go with this option when I make this for the kids school box. 10. Wash and shred the veggies as desired. 11. Skip this step if using green chutney. Mix together cheese or yogurt or mayo with garlic, mustard, pepper and lemon juice. The spread is ready. 12. Spread the mix evenly over the roti, including the edges. 13. Serve within 2 hours if using mayo or cheese. If you have green chutney it stays good for several hours."
Vegetable Barley Soup Recipe,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/barley-soup/,15,8,"0.5 cup pearl barley, 0.875 tablespoon oil, 0.5 tablespoon ginger, 0.5 tablespoon garlic, 0.375 teaspoon red chilli flakes, 1 potato, 0.5 cup tomato puree, 0.875 tablespoon curry powder, 0.625 cup carrots, 0.25 cup green beans, 0.5 cup green peas, 0.25 cup sweet corn kernels, 0.875 teaspoon salt, 2.5 tablespoons coriander leaves, 5.5 cups water","1. Add barley to a large pot and rinse very well a few times. Drain the water. If you want you can also soak it for 4 to 8 hours. Soaking helps barley cook faster and is great for digestion. 2. Pour oil to a pot and heat it. Add ginger and garlic. Saute for 30 to 60 seconds until aromatic. Then stir in the red chilli flakes. 3. Add barley, potatoes and pour water or broth. Simmer until barley is tender and soft. Soaked barley cooks under 20 minutes. Unsoaked grains take longer. 4. Next time to add in curry powder, tomato puree, carrot, peas, sweet corn and French beans. 5. Stir and continue to simmer until the vegetables become tender. 6. Add salt and taste test. If you want you can add more curry powder for flavor. Barley soup thickens upon cooling. If it is too thick for your liking pour more broth or water and simmer a little longer. 7. Stir in the fresh herbs - coriander or parsley. 8. Let cool down and serve barley soup. We prefer a dash of lemon juice and crushed black pepper. You may add them if you like."
Vegetable Curry Recipe,Unclassified,North,web,https://www.indianhealthyrecipes.com/mixed-vegetable-curry/,22,8,"2.5 tablespoons oil, 1 cup onion, 1 green chili, 1 tablespoon ginger garlic paste, 1 cup tomatoes, 3 tablespoons coriander leaves, 1 tablespoon kasuri methi, 1.25 to 2 cups Hot water, 2 cashews, 0.875 cup carrot, 0.875 cup potatoes, 0.5 cup green beans, 0.625 cup or frozen peas, 1.5 cups cauliflower florets, 0.25 cup sweet corn kernels, 1 teaspoon Kashmiri red chili powder, 1 teaspoon garam masala, 1 teaspoon cumin powder, 1.25 teaspoon coriander powder, 0.125 teaspoon turmeric, 1 teaspoon salt, 0.5 teaspoon cumin seeds","1. Omit if using coconut milk - To make cashew cream, soak the whole nuts in half cup hot water for 15 minutes. Grind in a small grinder with the soaked water to a smooth puree. You can add more water to make a smooth puree. 2. Pour oil to a hot pan. Add the whole spices & curry leaves (optional). When they begin to sizzle, add the onions and green chili. Saute until golden. 3. Add the ginger garlic and saute for a minute. Lower the heat and stir in the ground spices, followed by tomatoes. 4. Saute until the tomatoes cook down and begin to release oils. Optionally add the cashew cream or coconut milk, reserving 2 tbsps. to garnish. 5. Add all the vegetables and saute for 2 to 3 mins on a medium high heat. Pour half of the hot water & mix well. 6. Cover and cook on a medium heat until the veggies are fork tender, adding more hot water only as required. 7. Taste test and add more salt and garam masala if required. Crush kasuri methi in your palms and sprinkle. 8. Garnish Vegetable Curry with chopped coriander leaves & cashew or coconut cream. Serve with fluffy Basmati Rice, Coconut Rice, Jeera Rice, Turmeric Rice, Chapati, roti, Naan"
Vegetable Jalfrezi Recipe (Veg Jalfrezi),Unclassified,North,web,https://www.indianhealthyrecipes.com/vegetable-jalfrezi/,27,24,"2 tablespoon oil, 0.5 teaspoon cumin seeds, 1 green chilli, 1 red chilli, 0.75 cup onions, 1 cup tomato puree, 1 tablespoon tomato sauce ketchup, 1 teaspoon ginger, 1 teaspoon garlic, 1 teaspoon red chilli powder, 1 teaspoon coriander powder, 0.5 teaspoon cumin powder, 0.25 teaspoon turmeric, 1 tablespoon Kasuri methi, 1 teaspoon garam masala, 0.5 teaspoon fennel powder, 1 teaspoon sugar, 2 tablespoon oil, 1 tablespoon ginger julienne, 2.5 tablespoons coriander leaves, 0.75 cup Carrots, 0.5 cup Green Beans, 0.25 cup Green peas, 1.5 cup Bell peppers, 0.5 cup Onion, 7 Baby corn, 2 tablespoons Sweet corn","1. Prepare the following ingredients for the base: 2. ¾ cup fine chopped onions from 1 medium sized onion 3. 1½ cups tomatoes chopped & pureed (or 1 cup tomato puree (passata)) 4. ¼ cup Green peas – optional, use frozen or preboiled fresh matar 5. 2 tablespoons Sweet corn – optional, frozen or preboiled from fresh corn 6. You will need the following veggies for the stir fry: 7. 1½ cup Bell peppers – diced or batons, red, green, yellow, orange mixed capsicum 8. Measure the spices and keep aside. 9. teaspoon Kashmiri red chilli powder 1 teaspoon garam masala 1 teaspoon coriander powder ½ teaspoon cumin powder ½ teaspoon fennel powder (optional) 1 tablespoon Kasuri methi (dried fenugreek) ½ teaspoon cumin seeds 1 dried red chilli (optional) 10. Heat 2 tablespoons oil in a wok or pan. When the oil heats up slightly, reduce the heat to medium. Add ½ teaspoon cumin seeds and dried red chilli (optional). 11. When the cumin begins to sizzle, stir in the ginger and garlic. (1 teaspoon each) Saute for a minute. 12. Add the chopped onions and green chilli. Saute them until golden. 13. Reduce the flame to low, stir in red chili powder, cumin powder, coriander powder, & turmeric (optional). 14. Add the tomatoes. Mix well and cook until the tomatoes cook down. 15. When you see the oil begins to release, pour ¼ to ½ cup water and mix well. This step helps in bringing out the flavors better. 16. Let this cook on a low heat until thick & flavorful. While this cooks, go to the next step. 17. Meanwhile to another pan or wok, add 2 tablespoons ghee and add ginger (optional) carrots & beans. Sprinkle ⅛ teaspoon salt and stir fry on a high heat for 2 to 4 mins. 18. Add onions as well. 19. Add bell peppers, baby corn, peas and sweet corn. 20. Stir fry on a high heat until tender, cooked yet crunchy. Do not overcook the veggies, they should have some crunch. Turn off when it is done. 21. When your sauce is cooked well & becomes thick, add the kasuri methi, ½ to ¾ teaspoon salt, sugar, garam masala and fennel powder (optional). 22. Add the stir fried veggies too. Stir fry for 1 to 2 minutes. 23. Taste test and adjust salt if you want. If you feel the veggies are not tender enough to your liking, splash little water. You may cover and cook for a few minutes. But do not overcook to the extent they become mushy and soggy. 24. Serve Vegetable jalfrezi with steamed rice, Chapati, roti, naan, bhakri or even with noodles and Fried rice. We also stir in some cooked pasta and noodles to this veg jalfrezi. For more ideas take a look at the serving ideas section below."
Vegetable Salad Recipe,Unclassified,Unclassified,web,https://www.indianhealthyrecipes.com/vegetable-salad/,14,7,"0.75 cup cucumber, 0.5 cup carrots, 0.25 cup onions, 0.375 cup tomato, 0.25 cup beetroot, 0.25 cup cabbage, 1 green chili, 0.125 teaspoon salt, 1 tablespoon lemon juice, 9 mint leaves, 2 tablespoons coriander leaves, 1 tablespoon extra virgin olive oil, 0.25 teaspoon yellow mustard powder, 1 tablespoons sesame seeds","1. Wash all the vegetables thoroughly under running water. Wipe them dry. 2. Optional - If using cabbage, shred it and add to hot boiling water. Leave for 2 minutes. Remove and add them to cold water and rinse well. Spread it in the colander and set aside to drain completely. 3. Optional - If you want to reduce the pungency in onions, cut the onion to quarters and soak in water for 20 minutes. Or chop it and soak in some lemon juice for 20 minutes. 4. Peel and chop the other vegetables to bite sized pieces. Grate beetroot and carrots. Add them to a large serving bowl. 5. Deseed the green chilies or crush black pepper and set aside. 6. Add all the prepared vegetables, mint and coriander leaves to the bowl. When you are ready to serve the salad, add salt, lemon juice and black pepper. Toss them well. Lastly sprinkle oil and toss. 7. Garnish with seeds or nuts. Serve vegetable salad immediately with any meal."
